x,y
434,1
435,1
436,1
437,1
437,2
438,2
439,2
440,2
441,2
442,2
443,2
444,2
445,2
446,2
447,2
447,3
447,4
447,5
448,5
448,6
448,7
448,8
448,9
448,10
448,11
449,11
450,11
450,12
450,13
450,14
450,15
450,16
450,17
450,18
451,18
451,19
451,20
451,21
451,22
451,23
451,24
451,25
451,26
450,26
449,26
448,26
447,26
446,26
445,26
444,26
443,26
442,26
442,25
441,25
441,24
440,24
439,24
438,24
437,24
436,24
435,24
434,24
434,23
434,22
433,22
432,22
432,21
431,21
431,20
431,19
431,18
430,18
430,17
429,17
428,17
427,17
426,17
425,17
425,18
424,18
424,19
423,19
423,20
422,20
421,20
420,20
419,20
418,20
417,20
416,20
416,21
415,21
415,22
414,22
414,23
413,23
412,23
411,23
410,23
409,23
408,23
408,24
407,24
407,25
406,25
406,26
406,27
406,28
406,29
406,30
405,30
405,31
404,31
403,31
402,31
401,31
400,31
399,31
398,31
397,31
396,31
396,32
395,32
395,33
394,33
393,33
393,34
393,35
393,36
393,37
393,38
393,39
393,40
393,41
392,41
392,42
392,43
392,44
392,45
392,46
392,47
392,48
392,49
392,50
391,50
390,50
390,51
390,52
390,53
390,54
390,55
390,56
390,57
390,58
389,58
388,58
387,58
387,59
387,60
387,61
387,62
387,63
387,64
387,65
387,66
387,67
387,68
387,69
387,70
386,70
385,70
384,70
383,70
383,71
383,72
383,73
383,74
383,75
383,76
383,77
383,78
383,79
383,80
383,81
382,81
381,81
380,81
379,81
378,81
377,81
376,81
376,82
376,83
376,84
376,85
376,86
376,87
376,88
376,89
376,90
376,91
376,92
376,93
376,94
376,95
376,96
375,96
374,96
373,96
373,97
373,98
373,99
373,100
373,101
373,102
373,103
373,104
373,105
373,106
372,106
371,106
370,106
370,107
370,108
370,109
370,110
370,111
370,112
370,113
370,114
370,115
370,116
370,117
370,118
370,119
370,120
370,121
370,122
369,122
369,123
369,124
369,125
369,126
369,127
369,128
368,128
367,128
366,128
366,129
366,130
366,131
366,132
366,133
365,133
365,134
364,134
363,134
362,134
361,134
361,135
361,136
360,136
360,137
359,137
358,137
358,138
358,139
358,140
358,141
358,142
358,143
358,144
358,145
358,146
357,146
356,146
355,146
354,146
353,146
352,146
351,146
350,146
349,146
349,147
348,147
348,148
348,149
348,150
348,151
348,152
348,153
348,154
348,155
348,156
348,157
348,158
348,159
348,160
348,161
348,162
348,163
348,164
348,165
348,166
347,166
347,167
347,168
347,169
347,170
346,170
345,170
344,170
343,170
342,170
341,170
340,170
340,171
340,172
340,173
340,174
340,175
340,176
340,177
340,178
340,179
340,180
340,181
340,182
339,182
338,182
337,182
336,182
335,182
334,182
333,182
333,183
332,183
332,184
332,185
332,186
332,187
331,187
330,187
329,187
328,187
327,187
326,187
326,188
325,188
325,189
324,189
323,189
323,190
322,190
322,191
321,191
320,191
319,191
318,191
317,191
316,191
315,191
314,191
314,192
313,192
312,192
311,192
310,192
309,192
308,192
307,192
307,193
307,194
307,195
307,196
307,197
307,198
307,199
307,200
307,201
307,202
307,203
307,204
307,205
306,205
305,205
305,206
305,207
305,208
305,209
305,210
305,211
305,212
304,212
304,213
304,214
303,214
303,215
302,215
302,216
301,216
300,216
300,217
300,218
300,219
300,220
300,221
300,222
299,222
299,223
299,224
298,224
297,224
296,224
295,224
294,224
293,224
292,224
291,224
290,224
289,224
288,224
287,224
286,224
285,224
285,225
285,226
285,227
285,228
285,229
285,230
285,231
285,232
285,233
285,234
285,235
285,236
285,237
285,238
285,239
284,239
284,240
284,241
284,242
284,243
283,243
282,243
281,243
280,243
279,243
278,243
278,244
277,244
276,244
275,244
274,244
274,245
274,246
273,246
273,247
273,248
272,248
272,249
272,250
271,250
270,250
269,250
268,250
267,250
266,250
265,250
264,250
263,250
262,250
261,250
260,250
259,250
258,250
258,251
257,251
257,252
257,253
257,254
257,255
256,255
256,256
256,257
256,258
256,259
256,260
256,261
256,262
256,263
256,264
256,265
255,265
255,266
255,267
255,268
