x,y
442,237
443,237
444,237
445,237
446,237
447,237
448,237
449,237
450,237
451,237
452,237
453,237
454,237
455,237
456,237
457,237
457,236
458,236
459,236
460,236
460,235
461,235
461,234
461,233
461,232
461,231
461,230
461,229
461,228
461,227
462,227
463,227
464,227
464,226
465,226
465,225
466,225
467,225
467,224
467,223
467,222
468,222
469,222
470,222
471,222
472,222
473,222
474,222
475,222
476,222
477,222
478,222
479,222
480,222
481,222
482,222
483,222
484,222
485,222
486,222
487,222
488,222
489,222
490,222
490,221
490,220
490,219
490,218
490,217
490,216
490,215
491,215
492,215
493,215
494,215
495,215
496,215
497,215
498,215
499,215
500,215
501,215
502,215
502,214
502,213
502,212
502,211
502,210
502,209
502,208
502,207
502,206
502,205
502,204
502,203
502,202
502,201
503,201
504,201
505,201
506,201
506,200
506,199
506,198
506,197
506,196
506,195
506,194
506,193
505,193
504,193
504,192
503,192
502,192
501,192
500,192
499,192
498,192
497,192
496,192
495,192
495,191
494,191
494,190
494,189
494,188
494,187
494,186
494,185
494,184
493,184
493,183
492,183
491,183
490,183
489,183
488,183
487,183
486,183
485,183
485,182
484,182
483,182
482,182
