x,y
270,150
269,150
268,150
267,150
266,150
265,150
264,150
264,149
263,149
262,149
262,148
261,148
261,147
260,147
260,146
259,146
259,145
258,145
258,144
257,144
256,144
255,144
254,144
253,144
252,144
251,144
250,144
249,144
248,144
247,144
246,144
245,144
244,144
243,144
242,144
241,144
240,144
239,144
239,143
238,143
238,142
238,141
238,140
238,139
238,138
238,137
238,136
238,135
238,134
238,133
238,132
238,131
237,131
237,130
237,129
237,128
237,127
236,127
235,127
234,127
233,127
232,127
231,127
230,127
229,127
228,127
227,127
226,127
225,127
224,127
223,127
222,127
221,127
220,127
219,127
218,127
217,127
216,127
215,127
214,127
213,127
212,127
212,128
212,129
212,130
212,131
212,132
212,133
212,134
212,135
212,136
212,137
212,138
212,139
212,140
212,141
212,142
212,143
212,144
212,145
212,146
212,147
212,148
212,149
212,150
212,151
212,152
212,153
212,154
212,155
212,156
212,157
212,158
213,158
213,159
214,159
215,159
216,159
216,160
216,161
216,162
216,163
216,164
216,165
216,166
216,167
216,168
216,169
216,170
216,171
216,172
216,173
216,174
216,175
216,176
216,177
216,178
216,179
216,180
216,181
216,182
216,183
216,184
216,185
216,186
216,187
216,188
216,189
216,190
216,191
217,191
218,191
219,191
219,192
220,192
220,193
221,193
221,194
222,194
222,195
223,195
223,196
224,196
225,196
225,197
225,198
225,199
225,200
225,201
225,202
225,203
225,204
225,205
225,206
226,206
226,207
226,208
226,209
226,210
226,211
226,212
226,213
226,214
226,215
226,216
226,217
226,218
226,219
226,220
226,221
226,222
226,223
226,224
226,225
226,226
226,227
226,228
226,229
226,230
226,231
226,232
226,233
226,234
226,235
226,236
226,237
226,238
226,239
226,240
226,241
226,242
226,243
226,244
226,245
226,246
226,247
226,248
226,249
226,250
226,251
226,252
226,253
226,254
226,255
226,256
226,257
226,258
226,259
226,260
226,261
226,262
226,263
226,264
227,264
227,265
227,266
227,267
227,268
227,269
227,270
227,271
227,272
227,273
227,274
227,275
227,276
227,277
227,278
227,279
227,280
227,281
227,282
227,283
227,284
227,285
227,286
227,287
227,288
227,289
227,290
227,291
227,292
227,293
227,294
227,295
227,296
227,297
227,298
227,299
227,300
227,301
227,302
227,303
227,304
227,305
227,306
227,307
227,308
227,309
227,310
227,311
227,312
227,313
227,314
227,315
227,316
227,317
227,318
227,319
227,320
227,321
227,322
227,323
228,323
229,323
230,323
230,324
231,324
232,324
233,324
233,325
233,326
233,327
233,328
233,329
233,330
233,331
233,332
233,333
233,334
233,335
233,336
233,337
233,338
233,339
233,340
233,341
233,342
233,343
233,344
233,345
233,346
233,347
233,348
233,349
233,350
233,351
233,352
234,352
234,353
235,353
235,354
235,355
236,355
236,356
236,357
237,357
237,358
237,359
238,359
238,360
239,360
239,361
240,361
240,362
240,363
241,363
241,364
242,364
242,365
243,365
243,366
244,366
244,367
245,367
245,368
246,368
247,368
247,369
248,369
248,370
249,370
249,371
250,371
250,372
250,373
250,374
250,375
251,375
251,376
251,377
252,377
252,378
252,379
253,379
253,380
254,380
254,381
255,381
255,382
256,382
257,382
257,383
258,383
259,383
260,383
260,384
261,384
262,384
263,384
264,384
265,384
266,384
266,385
267,385
268,385
269,385
269,386
269,387
269,388
269,389
269,390
269,391
269,392
269,393
269,394
269,395
269,396
268,396
267,396
266,396
265,396
264,396
263,396
262,396
261,396
260,396
259,396
258,396
257,396
256,396
255,396
254,396
253,396
252,396
252,395
252,394
251,394
251,393
250,393
250,392
249,392
249,391
248,391
248,390
247,390
247,389
246,389
246,388
245,388
245,387
244,387
243,387
243,386
243,385
243,384
243,383
242,383
242,382
242,381
242,380
242,379
242,378
242,377
242,376
242,375
241,375
240,375
239,375
238,375
237,375
236,375
235,375
234,375
233,375
232,375
