x,y
62,100
61,99
60,99
59,98
58,99
57,99
56,100
55,100
55,101
55,102
55,103
55,104
55,105
55,106
54,107
53,107
52,108
52,109
52,110
52,111
52,112
52,113
52,114
53,114
54,115
55,115
56,116
57,116
58,117
59,117
60,118
61,118
62,119
63,119
64,120
65,120
65,121
65,122
65,123
65,124
65,125
65,126
65,127
66,128
67,128
67,129
68,130
69,130
70,131
71,131
72,132
73,132
74,133
75,133
76,134
77,134
77,135
78,136
79,136
80,137
81,137
82,138
83,138
84,139
85,139
85,140
85,141
86,142
86,143
86,144
87,144
88,145
88,146
88,147
88,148
88,149
88,150
89,150
90,151
90,152
90,153
91,153
91,154
91,155
91,156
91,157
92,158
93,158
94,159
94,160
95,160
96,161
97,161
98,162
99,162
100,163
101,163
102,164
103,164
104,165
105,165
106,166
106,167
107,167
107,168
108,169
109,169
110,170
110,171
111,171
112,172
113,172
113,173
113,174
113,175
113,176
113,177
113,178
113,179
114,180
115,180
116,181
117,181
117,182
117,183
118,184
118,185
118,186
118,187
118,188
118,189
119,189
119,190
120,191
121,191
122,192
123,192
124,193
125,193
126,194
127,194
128,195
129,195
130,196
131,196
132,197
133,197
133,198
134,199
134,200
134,201
134,202
134,203
134,204
134,205
135,205
136,206
137,206
138,207
139,207
140,208
141,208
142,209
142,210
142,211
142,212
142,213
142,214
142,215
142,216
142,217
142,218
142,219
142,220
142,221
142,222
142,223
142,224
142,225
142,226
142,227
142,228
142,229
142,230
142,231
142,232
142,233
142,234
143,234
144,235
145,235
146,236
147,236
148,237
149,237
150,238
151,238
152,239
153,239
154,240
155,240
156,241
157,241
158,242
159,242
159,243
159,244
159,245
159,246
159,247
160,248
160,249
160,250
160,251
160,252
161,252
162,253
163,253
163,254
163,255
164,256
164,257
164,258
164,259
164,260
165,260
166,261
167,261
168,262
168,263
169,263
170,264
171,264
172,265
173,265
174,266
175,266
175,267
176,268
177,268
178,269
179,269
180,270
180,271
180,272
181,272
181,273
181,274
181,275
181,276
181,277
181,278
181,279
181,280
181,281
181,282
181,283
181,284
182,285
183,285
184,286
185,286
186,287
187,287
188,288
189,288
190,289
190,290
190,291
191,291
191,292
192,293
192,294
192,295
192,296
192,297
193,297
194,298
195,298
195,299
195,300
195,301
195,302
195,303
195,304
196,305
197,305
198,306
199,306
200,307
201,307
202,307
203,307
204,308
205,308
206,309
207,309
208,310
209,310
210,311
211,311
212,312
213,312
214,313
215,313
216,313
217,313
218,314
219,314
220,315
221,314
222,314
223,314
224,314
225,314
225,315
226,316
226,317
226,318
227,318
228,319
229,319
230,320
231,320
232,321
233,321
234,322
235,322
235,323
236,324
236,325
237,325
238,326
239,326
240,327
241,327
242,328
243,328
244,329
245,329
246,330
247,330
248,331
249,331
250,332
251,332
252,333
253,333
254,334
255,334
256,335
257,335
257,336
258,337
258,338
258,339
258,340
258,341
258,342
258,343
259,343
260,344
261,344
262,345
263,345
263,346
263,347
264,348
265,348
265,349
265,350
265,351
265,352
266,353
267,353
268,354
269,354
270,355
271,355
271,356
271,357
271,358
272,359
273,359
274,360
275,360
276,361
277,361
278,361
279,360
280,360
281,360
282,361
283,361
283,362
283,363
284,364
285,364
285,365
286,366
286,367
286,368
286,369
286,370
287,370
288,371
289,371
290,372
291,372
292,373
293,373
294,374
295,374
296,375
297,375
297,376
297,377
297,378
297,379
297,380
297,381
297,382
297,383
297,384
297,385
297,386
298,387
299,387
300,388
301,388
302,389
303,389
304,390
305,390
306,391
306,392
306,393
306,394
306,395
307,395
308,396
309,396
310,397
311,397
312,398
313,398
314,399
315,399
315,400
316,401
316,402
316,403
316,404
316,405
316,406
316,407
316,408
316,409
316,410
316,411
317,411
317,412
318,413
319,413
319,414
320,415
321,415
321,416
322,417
322,418
322,419
322,420
322,421
322,422
322,423
322,424
322,425
322,426
322,427
323,427
324,428
325,428
325,429
325,430
325,431
326,432
327,432
328,433
329,433
330,434
331,434
332,435
333,435
334,436
335,436
336,437
337,437
338,438
339,438
340,439
341,439
342,440
343,439
344,439
345,438
346,438
347,437
348,437
349,436
350,436
350,435
351,434
