x,y
445,240
445,239
446,239
447,239
448,239
449,239
450,239
451,239
452,239
453,239
454,239
455,239
456,239
457,239
458,239
459,239
460,239
461,239
462,239
463,239
463,238
463,237
463,236
464,236
464,235
465,235
465,234
466,234
466,233
467,233
468,233
469,233
470,233
471,233
472,233
473,233
473,232
473,231
474,231
474,230
475,230
476,230
477,230
478,230
479,230
480,230
480,229
480,228
481,228
482,228
483,228
484,228
485,228
485,227
486,227
486,226
487,226
488,226
488,225
489,225
490,225
491,225
492,225
493,225
494,225
495,225
495,224
496,224
497,224
498,224
499,224
500,224
501,224
501,223
502,223
502,222
503,222
503,221
503,220
503,219
503,218
503,217
503,216
503,215
503,214
503,213
503,212
503,211
503,210
503,209
503,208
503,207
503,206
504,206
504,205
505,205
505,204
506,204
506,203
506,202
506,201
506,200
506,199
506,198
506,197
506,196
505,196
505,195
505,194
505,193
504,193
503,193
502,193
501,193
500,193
499,193
498,193
497,193
496,193
495,193
494,193
493,193
492,193
491,193
490,193
489,193
488,193
487,193
486,193
486,192
486,191
486,190
486,189
486,188
486,187
486,186
486,185
485,185
485,184
484,184
483,184
482,184
482,183
482,182
