x,y
125,500
124,500
123,500
122,500
121,500
120,500
119,500
118,500
117,500
116,500
115,500
114,500
113,500
112,500
111,500
110,500
109,500
108,500
107,500
106,500
105,500
104,500
103,500
102,500
101,500
100,500
99,500
98,500
97,500
96,500
95,500
94,500
94,499
94,498
94,497
94,496
94,495
94,494
94,493
95,493
95,492
95,491
96,491
96,490
97,490
98,490
98,489
99,489
99,488
100,488
100,487
100,486
100,485
100,484
101,484
101,483
102,483
102,482
102,481
102,480
103,480
103,479
103,478
103,477
103,476
104,476
105,476
106,476
107,476
108,476
109,476
110,476
111,476
112,476
113,476
114,476
115,476
116,476
117,476
118,476
119,476
120,476
121,476
122,476
123,476
124,476
125,476
126,476
127,476
128,476
129,476
130,476
131,476
132,476
133,476
134,476
135,476
136,476
137,476
138,476
139,476
140,476
141,476
142,476
143,476
144,476
145,476
146,476
147,476
148,476
149,476
150,476
150,475
151,475
152,475
153,475
154,475
155,475
156,475
157,475
158,475
159,475
160,475
161,475
162,475
163,475
164,475
165,475
166,475
167,475
168,475
169,475
170,475
171,475
172,475
173,475
174,475
175,475
176,475
177,475
178,475
179,475
180,475
181,475
182,475
183,475
184,475
185,475
186,475
186,476
187,476
188,476
189,476
190,476
191,476
191,477
192,477
193,477
194,477
195,477
196,477
197,477
198,477
199,477
200,477
201,477
202,477
203,477
204,477
205,477
206,477
207,477
208,477
209,477
210,477
211,477
212,477
213,477
214,477
215,477
216,477
217,477
218,477
219,477
220,477
221,477
222,477
223,477
224,477
225,477
226,477
227,477
228,477
229,477
230,477
231,477
232,477
233,477
234,477
234,478
234,479
234,480
234,481
234,482
234,483
235,483
236,483
237,483
238,483
238,484
239,484
240,484
241,484
242,484
243,484
244,484
244,485
244,486
245,486
246,486
247,486
248,486
249,486
250,486
251,486
252,486
253,486
254,486
255,486
256,486
257,486
258,486
259,486
260,486
261,486
262,486
263,486
264,486
265,486
266,486
267,486
268,486
268,485
269,485
270,485
270,484
271,484
271,483
272,483
273,483
274,483
275,483
276,483
277,483
278,483
279,483
280,483
281,483
282,483
283,483
284,483
285,483
286,483
287,483
288,483
289,483
290,483
291,483
292,483
293,483
294,483
295,483
296,483
297,483
298,483
299,483
300,483
301,483
302,483
303,483
304,483
305,483
305,484
306,484
307,484
307,485
308,485
308,486
308,487
308,488
308,489
308,490
308,491
308,492
308,493
308,494
308,495
308,496
308,497
308,498
308,499
308,500
308,501
308,502
309,502
310,502
311,502
312,502
313,502
314,502
315,502
316,502
317,502
318,502
319,502
320,502
321,502
322,502
323,502
324,502
325,502
326,502
327,502
328,502
329,502
330,502
331,502
332,502
333,502
334,502
335,502
336,502
337,502
338,502
339,502
340,502
341,502
342,502
343,502
344,502
345,502
346,502
347,502
348,502
349,502
350,502
351,502
352,502
353,502
354,502
355,502
355,501
356,501
357,501
357,500
358,500
358,499
359,499
359,498
360,498
360,497
361,497
361,496
362,496
362,495
362,494
362,493
362,492
362,491
362,490
362,489
362,488
362,487
362,486
362,485
362,484
361,484
360,484
359,484
358,484
357,484
356,484
355,484
354,484
353,484
352,484
351,484
350,484
350,485
349,485
348,485
347,485
346,485
345,485
344,485
343,485
342,485
341,485
340,485
